Mixture,Classical monocytes,NK cells,B cells,pDC,Mast cells,T cytotoxic,Non-classical monocytes,cDC2,cDC1,DC_Mature,Tregs,T helper,B Plasma,Macrophage,Macrophage_Alveolar,P-value,Correlation,RMSE,Absolute score (sig.score)
DSP-1001660014619-C-F09.dcc,0.0602509181680532,0.0512145508444201,0.0568365088088589,0.107984392526908,0.0933868951037446,0.00381158603224169,0.0674191995099038,0.101171010382021,0.0349858994384033,0.139401028592806,0.0943666496065323,0.154398455125895,0.000622256523199301,0.228339435496463,0.204916204434654,0,0.417074828971813,0.918920072420392,1.3991049905941
DSP-1001660014619-C-F10.dcc,0,0.0948323525022677,0.0321387920448177,0.172882072441055,0.164957795844903,0,0.100962921347635,0.0842902961950138,0.0209592041517,0.184871026061438,0.102880636414556,0.104450457540664,0.000767847979364891,0.167012527934306,0.151363290008269,0,0.358454252746036,0.939993997014257,1.38236922046599
DSP-1001660014619-C-F11.dcc,0.0568273220324659,0.0409503379816042,0.0571317897085142,0.104477879303867,0.112699023819283,0.028269632345544,0.050514942188034,0.0930849157403692,0.050192931461493,0.112466934299456,0.103009311186627,0.107630382664891,0.00161076636890326,0.296921085167623,0.200694666456501,0,0.43309419863293,0.910478719193753,1.41648192072518
DSP-1001660014619-C-F12.dcc,0.0516347238081385,0.0613354563918695,0.0574950082112591,0.0814957968016989,0.088769940489769,0.0568421934467723,0.0281243356952089,0.127786217488528,0.0147783198228983,0.130996329013465,0.0770649919264209,0.121822365268552,0.170094942175438,0.161598823557739,0.187090854169538,0,0.414160605740263,0.9101268994308,1.4169302982673
DSP-1001660014619-C-G01.dcc,0.0148785491152755,0.0533196050536773,0.0559053243572893,0.0926888381323582,0.1001089071436,0.0160348058625954,0.0492636103171522,0.161260946160477,0.0489184829272226,0.135331147971556,0.0921173009291067,0.0741715278831176,0.000365049638498375,0.303702576497039,0.212964163215312,0,0.391329134235156,0.922976479162876,1.41103083520428
DSP-1001660014619-C-G02.dcc,0.0124165194546456,0.0587768470428616,0.0778464630294665,0.0929485307376991,0.107277924892904,0.0451997024006987,0.0580982493448483,0.156104576244628,0.0418313180810231,0.204750116165924,0.0690381746535002,0.100082395931797,0,0.265093586683282,0.0882166960994727,0,0.436538521034232,0.915477645360509,1.37768110076275
DSP-1001660014619-C-G03.dcc,0,0.0477249641758595,0.0687439086169408,0.229880984410103,0.136031530074326,0,0.129608584364214,0.129361920412657,0.0113553412215938,0.2071046583345,0.130830715449572,0.104259245739823,0.014651887628716,0.10930750842631,0.0621522496320848,0,0.269267232955263,0.963736210780567,1.3810134984867
DSP-1001660014619-C-G04.dcc,0.0699112760033777,0.0552193107369582,0.0765798179415771,0.125525072548328,0.167136132375647,0.17019137579385,0.0820349453129508,0.138944284174775,0,0.282643428536309,0.0439362246811397,0,0.00926290605777037,0.0188413659614786,0.096720265086809,0,0.292296271170706,0.958082215829736,1.33694640521097
DSP-1001660014619-C-G05.dcc,0,0.123260612518782,0.0234452576929432,0.137378830872377,0.148396693638193,0,0.195438052644009,0.101367959790516,0,0.23570459787568,0.106795680148452,0.126678339855264,0.0290142396684609,0.0559119692028636,0.0875283044360666,0,0.29449277431925,0.957683828524437,1.37092053834361
DSP-1001660014619-C-G06.dcc,0.0447546372037631,0.0737336341284717,0,0.0902119465402059,0.114152442084484,0.0502413080561521,0.0622793169679557,0.205856790213496,0,0.144588536511351,0.0477578641515922,0.12405414120537,0.177022020542381,0.153136380449107,0.114186404900736,0,0.318464485620098,0.953219213197583,1.40197542295507
DSP-1001660014619-C-G07.dcc,0.108042325835119,0.117282659847921,0.0700343863759169,0.140569995085421,0.044947991360981,0.0565302971572028,0.0740758675203369,0.113027871251621,0.0356025242186685,0.19569429531578,0.0851842813077688,0.112446718523313,0.08243784622058,0.15717633952396,0.00424388252303538,0,0.314073052494651,0.950027216147306,1.39729728206763
DSP-1001660014619-C-G08.dcc,0.0226600084288274,0.120084380127002,0,0.0899674733938725,0.113172482977752,0.0539770486632916,0.097349120843454,0.166587875630299,0,0.17428395682169,0.0680913359170656,0.0716045478057792,0.229030615313123,0.104759734229823,0.0647848345418667,0,0.269398001748886,0.992962315672557,1.37635341469385
DSP-1001660014619-C-G09.dcc,0,0,0,0.136172785364534,0.176628949168124,0.195257650178932,0.0926616646952734,0.273521902018366,0,0.226642076415697,0,0.0640906963098602,0.0469269642091632,0.120252834625026,0.0315785056153359,0,0.205615777667124,0.979992116663805,1.36373402860031
DSP-1001660011972-E-A02.dcc,0,0,0.146344655623806,0.105059087162327,0.203625874719335,0,0.12038765409693,0.0964678474841569,0.0579938193205136,0.215958688930579,0.122237944978383,0.206874129959197,0.0336457676800043,0.166039897362674,0.0301932798807513,0,0.223925162942494,0.974429382924661,1.50482864719866
DSP-1001660011972-E-A03.dcc,0,0.0335479383124133,0.0359319031767536,0.153387133547186,0.194956967675208,0,0.120526124145198,0.0635322264534859,0.0458791507734494,0.208171900007783,0.0599654667890998,0.199801230510558,0.0471411447699444,0.18406320233482,0.065709612801404,0,0.221498685591072,0.975407990807343,1.4126140012973
DSP-1001660011972-E-A04.dcc,0,0,0.121158020227726,0.13201560368509,0.210130492674644,0.0424488995384539,0.0145817875540386,0.105978535085406,0.0675862669635689,0.194937352113224,0.0279782085538013,0.248680589356996,0.0204974258790666,0.0979737299932269,0.0956327444454835,0,0.221806142319954,0.9749830971968,1.37959965607073
DSP-1001660011972-E-A05.dcc,0,0.050968424234577,0.173144166440927,0.120037952425513,0.152516588497353,0.006947493044156,0.0692055323483243,0.0466354883428757,0,0.244955804405998,0.0604977790228518,0.183113744588176,0.0164544047335414,0.132434411731426,0.0335437935274599,0,0.325266229879324,0.950803141248099,1.29045558334318
DSP-1001660011972-E-A06.dcc,0,0.0530180921117728,0.152959894251116,0.108091735255657,0.1844134515978,0.0461573249079007,0.098513192859305,0.113162996233356,0,0.186528883391261,0.126200029849995,0.0746665637953601,0.0333438784703806,0.143922662790001,0.0205402175663087,0,0.280646434615001,0.961171024572159,1.34151892308021
DSP-1001660011972-E-A07.dcc,0,0,0.131047570418084,0.126023263552502,0.212626496492678,0.0256334840081734,0.056538769337513,0.138345595043933,0.0420544855630657,0.209385807317796,0.0866643614502347,0.181860815558853,0.019505539915219,0.123357605203004,0.0722485457396183,0,0.223383050608858,0.974538690156151,1.42529233960067
DSP-1001660011972-E-A08.dcc,0,0.0268500753628109,0.132672998946699,0.143753492834447,0.161721067184797,0,0.0374472649475204,0.179891263315835,0.0680265902535245,0.17232407889497,0.0941132891352651,0.167136216259937,0.0942018773885282,0.213158964126764,0.0484182068285402,0.01,0.125694290555934,1.00398868796544,1.53971538547964
DSP-1001660011972-E-A09.dcc,0,0,0.105745212583802,0.104261247925788,0.209535552574526,0.045560321117051,0.0768332342737085,0.0267298102782685,0.0247409258267516,0.253999488706872,0.138483193747797,0.0733153327775878,0.0261715301545503,0.195980463336886,0.0259934007121752,0,0.362104375983694,0.937782733076201,1.30734971401577
DSP-1001660011972-E-A10.dcc,0.0293163752546391,0.0501781203589217,0.162288757093375,0.101804869853507,0.114863403826649,0.0812589029351749,0,0.134314552393628,0,0.168109683741602,0.0737547886890701,0.0945810258659247,0.00907621809734294,0.160386858677694,0.116097630171154,0,0.432972956245845,0.924614706022533,1.29603118695868
DSP-1001660011972-E-A11.dcc,0.0397903246825541,0.0456979428858623,0.103196412022295,0.0783896489264879,0.112096448221361,0.081979559675885,0.031516100398001,0.150139343024421,0,0.161552191809715,0.0768134788845646,0.109080223021165,0.0369981065396566,0.123131634704412,0.153613377559835,0,0.419858773388739,0.925126889646882,1.30399479235622
DSP-1001660011972-E-A12.dcc,0,0.0459104719221495,0.0917507805308334,0.0666189880038172,0.112650874861529,0.0506732529467304,0.0477362389475221,0.144505294926579,0,0.16931364425053,0.086708193479348,0.139351421837302,0.077063647349487,0.215973654662128,0.0768158665146872,0,0.416749547548977,0.91844825226911,1.32507233023264
DSP-1001660011972-E-B01.dcc,0.0289743759093398,0.070177321773341,0.143783211290391,0.052111409911361,0.111516385215935,0.00777682474684166,0.0368530625189565,0.101269232897087,0,0.200026940295551,0.102035738058016,0.185434039834214,0.00756872498451652,0.179507010282136,0.0564259048538748,0,0.420165363955089,0.928327160219438,1.28346018257156
DSP-1001660011972-E-B02.dcc,0,0.066757409912225,0.0618915496959785,0.116571817487294,0.0858247553205817,0.0337234133668528,0.049164727469163,0.143915160063656,0,0.13025367172112,0.0576730437767986,0.163666489314925,0.0621599062151796,0.224670375006282,0.131542899694516,0,0.407095368986633,0.921989149412289,1.32781521904457
DSP-1001660011972-E-B03.dcc,0.0266869871268473,0.0252571594717469,0.127963563493462,0.101847241045773,0.0980880514360084,0.0968246740512232,0.0425337837509995,0.09859034200696,0,0.166622461557748,0.113787284454002,0.105655635680771,0.0534499216355997,0.167713874227403,0.0798127549025072,0,0.431769610967862,0.921401613040042,1.30483373484105
DSP-1001660011972-E-B04.dcc,0.0235129496032363,0.0265382978508303,0.118408106697302,0.0960286574759443,0.116945973471268,0.0425568554858359,0.0481225202826654,0.150298784554815,0,0.208233450622114,0.0538890812607563,0.166100206738768,0.0573501929266775,0.15722655045382,0.0424635507845005,0,0.425695960986037,0.921594509933643,1.30767517820853
DSP-1001660011972-E-B05.dcc,0.0456378377902187,0.0399007495503735,0.0720303305634089,0.094536400957513,0.111274045338239,0.108844917803282,0.0442342955788174,0.0367886649933525,0.00966541851269784,0.153658552676159,0.0523184050527282,0.161462309303083,0.154183882596561,0.216280961621458,0.0687969630282177,0,0.469758010050465,0.88638740978405,1.36961373536611
DSP-1001660011972-E-B06.dcc,0,0.043430243700221,0.0535323167322123,0.135730586022432,0.210290982187082,0,0,0.100190479521507,0,0.314844274549891,0.0241912440086809,0.145241623337975,0.0557400872154495,0.185106265566789,0.0490046949921326,0,0.300152643055028,0.953590692706032,1.31730279783437
DSP-1001660011972-E-B07.dcc,0,0.0448962483430937,0.055394790414301,0.10012623906264,0.115985138571834,0.00656544110501436,0.0973254264526991,0.0639167201856448,0,0.256870341755731,0.0583894543374804,0.134594109422673,0.058917077821218,0.251552728234908,0.0834856360480722,0,0.322360547502889,0.946776314817827,1.32801935175531
DSP-1001660011972-E-B08.dcc,0.0211009793069402,0.0189144218818754,0.0923467155715178,0.0659425400429711,0.159147290053957,0.2014529962328,0.0475404802737854,0.128778560571195,0,0.256835728140747,0.146293559175185,0,0.00840757148984816,0.146814216561327,0.0204155746635893,0,0.337860952261961,0.946885772704112,1.31399063396574
DSP-1001660011972-E-B09.dcc,0.00653247013652975,0.0860877606052869,0.0882752342952133,0.115632544377231,0.147203918680193,0,0,0.109584380924198,0.0390014920503983,0.259972785203562,0.0915819628348732,0.110221817226013,0.019613938988637,0.232877164375715,0.0248517154304563,0,0.369045850726489,0.935813081475496,1.33143718512831
DSP-1001660011972-E-B10.dcc,0.00232629489618058,0.0970379576214503,0.0985551002109346,0.111670613486061,0.193333944045523,0.0027746084494439,0.0256010721079548,0.0593242695220965,0.0294050055112503,0.223022582600835,0.0689874205932547,0.083816007777385,0.0368985092604175,0.137651296720678,0.131148666726956,0,0.332336103966985,0.94591255600165,1.30155334953042
DSP-1001660011972-E-B11.dcc,0,0.0520545490549749,0.0938946138468436,0.0945477330842123,0.159298549629811,0.0993665989530148,0.0251236445494718,0.0475946855458145,0,0.20025285950976,0.0889978850076159,0.102063854161375,0.0618806533851512,0.188709603790533,0.122042472670847,0,0.371308397400868,0.933733735460693,1.33582770318943
DSP-1001660011972-E-B12.dcc,0,0.0907112282673977,0.106771890907032,0.129333758735808,0.167548743388805,0.067488872367566,0.0374221622742493,0.0399917006273657,0,0.280520032870137,0.087077355290379,0.039226500067345,0.0488945460539749,0.234420132336476,0,0,0.361103806090474,0.936429406463612,1.32940692318654
DSP-1001660011972-E-C01.dcc,0.0050025199814257,0.0277595186448242,0.096672830966157,0.0990610599779413,0.116586302098214,0.0133054642922704,0.134696074198903,0,0.0124209011579717,0.237339483133995,0.192446422835032,0.169310079670929,0.0497905908008198,0.0419369238290781,0.0366122211281057,0,0.358984292995736,0.939628500561143,1.23294039271567
DSP-1001660011972-E-C02.dcc,0,0.0671382114520085,0.168796529487032,0.0762853744638207,0.136069480972831,0.0236615387461349,0.0644368904474849,0.0956054787725587,0,0.178573126063014,0.110911683088902,0.177469255570066,0.0265617046857099,0.0751358389486197,0.0225243814581094,0,0.419656444576388,0.931357671482215,1.22316949415629
DSP-1001660011972-E-C03.dcc,0,0.0677431586636038,0.148718207720346,0.0840295835747991,0.168075851842767,0,0.0746003837848783,0.0894047209028399,0,0.205258297804486,0.141970868184463,0.135977672547942,0.0327254982752303,0.0649426369923035,0.0294183243946384,0,0.428874921745117,0.926093359743324,1.2428652046883
DSP-1001660011972-E-C04.dcc,0,0.0890715699025919,0.108442260329379,0.101562136341641,0.137033683764256,0.00777120233339228,0.0776918669150058,0.0488614444924523,0,0.217602301833403,0.137747480810985,0.203159709077502,0.020235760507407,0.0748506462065513,0.0229328020465664,0,0.415341472571559,0.930885252251373,1.24696286456113
DSP-1001660011972-E-C05.dcc,0,0.0913537412410573,0.142670529840703,0.0904435679668279,0.144057121140261,0,0.108816204576623,0.0635239873628696,0,0.195484812518361,0.0911566079721067,0.181098670100156,0.0434372748877095,0.103387470655353,0.00914211128441708,0,0.410128135874346,0.929968644889155,1.26457209954644
DSP-1001660011972-E-C06.dcc,0,0.0151924325509273,0.154702630663995,0.0865189607918156,0.154400005639076,0.0534416242603755,0.106188355849934,0.10355151648795,0,0.182444139194736,0.171648114820871,0.109395971347757,0.0386406737011967,0.0564286141651203,0.0218601424397043,0,0.394287069371088,0.934649737374811,1.25441318191346
DSP-1001660011972-E-C07.dcc,0.0219567833551859,0.0140781185281765,0.167530056106054,0.0733923545575463,0.092190886437077,0.0823066850725678,0.111861707719053,0.06139075915153,0,0.211650746324384,0.0590360345418972,0.228910748543907,0.0551670204590837,0.0453747080601686,0.0199604126063043,0,0.389672295387716,0.933657118806933,1.24480702146294
DSP-1001660011972-E-C08.dcc,0.000516859172945158,0.0584057132059369,0.171473973223259,0.0644667007504733,0.106947485272662,0.00265745243744295,0.114963249531093,0.0611888701319449,0.0322180894567296,0.157572458288539,0.103516361283041,0.260494148785019,0.0372274389928031,0.0494755760130209,0.0355720789176244,0,0.379613589356485,0.939788890058317,1.25669645546253
DSP-1001660011972-E-C09.dcc,0.0336922669957849,0.0457807431904364,0.113718968272044,0.0779644070504929,0.131516114389404,0.0659331813288235,0.0265907540030075,0.00153490179567257,0,0.216127687443092,0.10038489838584,0.0695801875470884,0.163142434201853,0.174387622807586,0.0705178087350107,0,0.367849140993329,0.93142825994905,1.29087197614614
DSP-1001660011972-E-C10.dcc,0.0439998137001386,0.105964065643249,0.0914274940316945,0.110853250768675,0.109259898187274,0,0.0275452909163204,0.0769201002051752,0,0.196899742349609,0.110089159833871,0.206900918353663,0.013472365245032,0.0968019080655207,0.0318551297721377,0,0.424297785682074,0.930509739981295,1.22198913707236
DSP-1001660011972-E-C11.dcc,0,0.0641720173189554,0.105081082738029,0.0698177924330997,0.109947359859825,0.0793516181021234,0.0701280987257212,0.129412621432523,0,0.180731209437854,0.0508174148514737,0.177065033580626,0.0639953228434505,0.0952702239768561,0.0402939565111798,0,0.381599315374627,0.934243573212182,1.23608375181172
DSP-1001660011972-E-C12.dcc,0.0277877738486466,0.083419240951671,0.0853077069266008,0.0725089360832792,0.118888776426349,0,0.0401387640197619,0.0976734670886037,0,0.19338471019635,0.133606335385194,0.172682924693493,0.0252078762429022,0.166410283461239,0.0552043819853171,0,0.439219460692981,0.92292575527791,1.27222117730941
DSP-1001660011972-E-D01.dcc,0.0211935627661523,0.0647124542894383,0.112806391143897,0.0938594124595008,0.113343134353678,0.0345470664005598,0.0498015927638712,0.110514933770091,0,0.183783749352664,0.0889864342907631,0.161244721879728,0.0415426325806457,0.140648544022366,0.054639947624732,0,0.4345990277795,0.924146195499091,1.27162457769809
DSP-1001660011972-E-D02.dcc,0.0252960711979714,0.0762594327798647,0.103334545397916,0.0990482258815623,0.07501466505488,0.109245372377811,0.015806823058752,0.101714538022829,0,0.172489145235365,0.092407570095228,0.108046962680773,0.136365020358557,0.0995610491015967,0.061506787888915,0,0.40209286039059,0.91623888555384,1.27609620913202
DSP-1001660011972-E-D03.dcc,0.01009309597337,0.068577500613244,0.145299614633,0.0781066329814619,0.100794428901519,0.0618087987468581,0.0448408284342308,0.0515491597065334,0,0.186903322323544,0.0727625718323996,0.149181239551023,0.0821890034163974,0.155190711011224,0.0423217141252813,0,0.416583253557156,0.919210074446318,1.24961862225009
DSP-1001660011972-E-D04.dcc,0.00714802318375805,0.0553347234141105,0.168594992118413,0.110959534213745,0.102496607991219,0.0980836410599941,0.00770335598657343,0.130952589087466,0,0.232906762635871,0.114766816105218,0.0111189302151184,0.0891635429989945,0.119322555996912,0.0355506342855713,0,0.343054198685489,0.940309071001406,1.28410270929297
DSP-1001660011972-E-D05.dcc,0.0687097139808538,0.0103112684762227,0.0980570336688556,0.105187385644437,0.0838392895119932,0,0,0.0980549284853044,0,0.328490997695299,0.114979796540373,0.216746572401864,0.0794624019036724,0.0968569556496001,0.00681287150813787,0,0.32888712927476,0.944819992611502,1.30750921546661
DSP-1001660011972-E-D06.dcc,0.00931004410871442,0.082850608070492,0.200400113377895,0.128303882031351,0.140946145642021,0,0,0.131336053733967,0,0.210114085491262,0.142130013717429,0.08391782962233,0.00845324794088555,0.107049111133098,0.0537949258229329,0,0.367295777200231,0.94185329366007,1.29860606069238
DSP-1001660011972-E-D07.dcc,0,0.0428192628954588,0.0670228437627658,0.122351996438736,0.0753618016347551,0.207532021346083,0,0.0287973356136163,0,0.255318665681638,0.0634578665493882,0.0563582003188659,0.101152759372074,0.22563362577155,0.0557860854998516,0,0.302571316573379,0.953281420388215,1.30159246488478
DSP-1001660011972-E-D08.dcc,0.049354045540119,0.0857947105171943,0.0116122792427447,0.036808690407642,0.201131857244096,0.087969974045271,0,0.135086771413271,0,0.281164526557472,0,0.248774109404433,0.049886392805032,0.0438428696847104,0.07560654417839,0,0.316354127661198,0.95017189028721,1.30703277104038
DSP-1001660011972-E-D09.dcc,0.0795913182362993,0.0431471964160109,0.221508235623678,0.119184823586947,0.12811119008365,0.135194704317311,0.0648525805202545,0.0646317137081225,0,0.243173338815056,0.106798450518388,0,0.02438349146214,0.0489733197135073,0.0279522909297243,0,0.361003130202145,0.942958900309339,1.30750265393109
DSP-1001660011972-E-D10.dcc,0.0763632652883201,0.0396745952221885,0.120858518978174,0.115551926091354,0.1004850218826,0.0822680853043906,0,0.102523912542,0,0.277197731302038,0.16678668513224,0.123418713197654,0.00199813256006757,0.0769502816768564,0.0439137047908445,0,0.366476776852231,0.94189173270006,1.32799057396873
DSP-1001660011972-E-D11.dcc,0.0114671092770371,0.145184281258102,0.125258319505408,0.145545323230298,0.129608352193196,0,0.053822386530515,0.186452468666052,0,0.114616848517976,0.161743107675814,0.095122538060694,0.0139794516253728,0.0491059054321567,0.0507073083470999,0,0.336776917554719,0.951404360185601,1.28261340031972
DSP-1001660011972-E-D12.dcc,0,0.0889977238157933,0.0193391400603231,0.153873381930318,0.217143678023719,0.0407256527038942,0.0655621360407294,0.0340215344308455,0.090123442236044,0.184592969430003,0.0755688682926964,0.164528267722616,0.0585553453150491,0.176941277562572,0.114462729631316,0,0.23628393315869,0.971694465077854,1.48443614719592
DSP-1001660011972-E-E01.dcc,0.0323846794345492,0.038761083277058,0.0167295286352676,0.099026795607296,0.128481320677848,0.09457215403868,0.0651974147818985,0.0456403287891126,0.033491310001671,0.166342576408176,0.112716910044781,0.13760466844028,0.0138423426800227,0.286556022041593,0.175277574301681,0,0.391292416630717,0.926686613423086,1.44662470915991
DSP-1001660011972-E-E02.dcc,0.0513099724417482,0.0307491628259377,0.0040037205001182,0.116385062908272,0.157492275761042,0.0530358129940037,0.00710243390144121,0.066204217266142,0.0468399820571058,0.184783476920834,0.0425572498040678,0.219614039478671,0,0.331671698901002,0.118414737036822,0,0.445903944003717,0.907729821018941,1.43016384279721
DSP-1001660011972-E-E03.dcc,0.0320059171210142,0,0.143202363737758,0.0760166267037696,0.158852427395558,0.0449381388798072,0.0525509332882889,0.0784871329902339,0.0931450973039323,0.190363058657532,0.0742663803865542,0.11916036176692,0.0208859505858953,0.200051091566395,0.116392903314725,0,0.232676909621179,0.97243952638021,1.40031838369838
DSP-1001660011972-E-E04.dcc,0.190807559714155,0.0554154672632811,0.0359522044241489,0.0905977448588841,0.14639695785574,0.0213292019471653,0,0.0649832224937155,0.0401614005668296,0.140885754754471,0.0679848093954593,0.188577229782786,0.0174295714778078,0.188463709836697,0.22998192956572,0,0.407215398677217,0.921401968784337,1.47896676393686
DSP-1001660011972-E-E05.dcc,0.0847182871905415,0.0462498139304173,0.00955992004742654,0.0926778636086525,0.153195748344732,0.0679013509478296,0.0381919053321541,0.0863282422492027,0.0506952097349462,0.155208028788663,0.11631574381455,0.136481733527787,0.0113295562622079,0.23774673974587,0.194838591649362,0,0.42628389973622,0.916851127537767,1.48143873517434
DSP-1001660011972-E-E06.dcc,0.106904266860852,0.0118545360272903,0,0.121066527667819,0.124823034587601,0.0929577254826324,0.031506910361124,0.0406237188143031,0.0416215381373504,0.156795253168091,0.132138003152435,0.0563673713860324,0.0598005754778185,0.28338717862785,0.233304613608145,0,0.405690143832538,0.917533632450234,1.49315125335934
DSP-1001660011972-E-E07.dcc,0.170601634440489,0.0901917580944362,0.0265214038686578,0.117727548438115,0.120211828825217,0.0183657586039918,0.000533447604351969,0.0538751844881922,0.0635659370490131,0.183356230795742,0.0718337194098276,0.150434586203674,0,0.23934443776451,0.155627768317053,0,0.415532506379266,0.919752015226549,1.46219124390327
DSP-1001660011972-E-E08.dcc,0.0466752709084928,0.0404956510701544,0,0.0894831302607718,0.12320659213168,0.145247864346735,0.0507485997537684,0.0510355863587156,0.0702920788092866,0.1494309885292,0.0558236553844926,0.166009116782153,0.0592973830556912,0.26666924580036,0.137925460093621,0,0.440204497826782,0.91103073741294,1.45234062328512
DSP-1001660011972-E-E09.dcc,0.110981218828862,0.0640612243045098,0,0.0892279252129257,0.128301727258668,0.0644689945563633,0.0357877651414092,0.082035742388702,0.0569515903527721,0.155684696292769,0.0594771137166342,0.137826584093076,0.0736482783229369,0.210946658677872,0.199294668997289,0,0.374020709881823,0.929827037958194,1.46869418814479
DSP-1001660011972-E-E10.dcc,0.096766602459891,0.0782881959940643,0.0260865127868629,0.145490326368016,0.153253857402392,0.0385937279171755,0.0206883143359677,0.0754690803128071,0.0147220929655939,0.157397902827467,0.104683617077568,0.135268155949093,0.00165879612088345,0.231524037359676,0.156461399354634,0,0.40628423389935,0.925065543428545,1.43635261923209
DSP-1001660011972-E-E11.dcc,0.165077919466923,0.0680916572384652,0.0530184861698196,0.0872924207311937,0.124641630802528,0.0465674979460148,0.00168415867726808,0.11367256736593,0.0472248153143331,0.158221946368811,0.031591985042396,0.166592689574561,0.0142686274005209,0.234414625491423,0.143989258852175,0,0.40756755061672,0.922769157567912,1.45635028644236
DSP-1001660011972-E-E12.dcc,0.0102199477960326,0.0209791381780243,0.0466816220237133,0.127872746211817,0.160553072609685,0.0553772264239532,0.0694142006210848,0.0699226442839029,0.0525977217524045,0.155792349422338,0.0857850514649069,0.110138420909485,0.0127215803051609,0.266727543326578,0.22488108352486,0,0.30080802602577,0.953625918432029,1.46966434885395
DSP-1001660011972-E-F01.dcc,0.0138930047731595,0.0661891640536229,0.0281175844391788,0.0838489543478277,0.203689491267362,0.0510527764237211,0.123109087159191,0.0310115312053779,0,0.231284022542133,0.091188331682998,0.0811505561713412,0.0678238126931423,0.196200499988143,0.146072970984248,0,0.368159675555138,0.932750273567515,1.41463178773145
DSP-1001660011972-E-F02.dcc,0.0363219851751737,0.0650686058225181,0.0431396788003354,0.0682148196212207,0.275141409589317,0.0965094147295719,0.0514164981403278,0,0.0589071317214208,0.187392071234031,0.0331611972689694,0.116075619223161,0.012515847114523,0.211511295442651,0.137005646042034,0,0.378955095130284,0.931093300519263,1.39238121992525
DSP-1001660011972-E-F03.dcc,0,0.000198335721586419,0.111950539568478,0.0870898162420188,0.120455037200421,0.120110715448354,0.0679852725801602,0.117998764420744,0,0.165635806851656,0.0857228042836046,0.129517378036321,0.0842577135497354,0.232774785886909,0.0459177852752731,0,0.344758028183055,0.940363513668428,1.36961475506526
DSP-1001660011972-E-F04.dcc,0.084906881138006,0,0.0874563365043338,0.10420297300215,0.141332856822336,0.167475259240032,0.070592441305034,0.0342519813497645,0.066222394058462,0.213957206286343,0.0389585353391155,0.0774923403058307,0.0119437452128592,0.228693770871047,0.0436735774528868,0,0.393174319773295,0.930406169560578,1.3711602988882
DSP-1001660011972-E-F05.dcc,0.0420895036332612,0.0200995140144023,0,0.117780521028593,0.221581932888944,0.144265695375995,0.00167955036615292,0.0807802221499936,0.106033992877397,0.211389761563812,0.0314751111300485,0.0860122196226934,0.0451817483875122,0.236211002822483,0.0522757861433319,0,0.334198005314789,0.943634529805763,1.39685656200462
DSP-1001660011972-E-F06.dcc,0.108511907695364,0.0270361263680407,0.0837373187346011,0.152107739311239,0.0982668169354837,0.0907499758899987,0,0,0.0565738366640976,0.197256937233886,0.0670155777799964,0.160400337614037,0.00892283941767308,0.207616641673322,0.125771388083423,0,0.306751613966792,0.953337303822844,1.38396744340116
DSP-1001660011972-E-F07.dcc,0.0772581142252459,0.0204947191922628,0,0.0757689189762511,0.107138805361039,0.126375530908298,0.00483942379604009,0,0.103610337020608,0.206016099695784,0.0148794080828594,0.133422377298908,0.148572194797068,0.319995766137504,0.0659874581838862,0,0.388079073743721,0.921758529209865,1.40435915367576
DSP-1001660011972-E-F08.dcc,0.106472448334758,0.0622827188707129,0.0579905446322242,0.0870796663078945,0.127150985859729,0.0543366915896801,0,0.104660251247708,0,0.14698623379601,0.055601415744548,0.161062166314423,0.0630577361429239,0.274115901157713,0.0952985130883052,0,0.392428033666197,0.925346771669081,1.39609527308663
DSP-1001660011972-E-F09.dcc,0,0.0338162264752849,0.11317745949457,0.129244629450555,0.130668267714316,0.0537660381433016,0.077901041868019,0.029246096136807,0.00506190148120927,0.19466235711687,0.0500506547659086,0.205294445785681,0.022435835275676,0.14742368956036,0.0592938256111103,0,0.337562512136208,0.948280522119816,1.25204246887967
DSP-1001660011972-E-F10.dcc,0,0.0577356637122008,0.127506964890209,0.0747269260128558,0.147950408742672,0,0.123317401759144,0.0182283895725764,0,0.244920406322996,0.0788122625994244,0.213573535160069,0.0457452443473322,0.118057426831658,0.018323257017916,0,0.348389842720769,0.943178887309755,1.26889788696906
DSP-1001660011972-E-F11.dcc,0.0141372077370542,0.0355567909285934,0.16802920290118,0.0778375875608655,0.079009617359607,0.0483324509277329,0.0441414618360973,0.0588335884798494,0,0.33471601238848,0.170337011290606,0,0.0703212242650954,0.107149516270054,0.0223526071901767,0,0.365826067664743,0.932657974748324,1.23075427913539
DSP-1001660011972-E-F12.dcc,0,0.0393432863252135,0.163109270709943,0.0952477414018209,0.155612370113396,0.052654902609099,0.108487194632557,0,0,0.260033308209931,0.103847825329576,0.0706665257170409,0.0567872146802505,0.0778576078774235,0.0568026885051276,0,0.347620354104193,0.941469762559954,1.24044993611138
DSP-1001660011972-E-G01.dcc,0,0,0.222582985654077,0.0363886489356768,0.165329349532898,0.0355319161788297,0.107189890623453,0.0974853686425557,0,0.295258747127626,0.0252344022226127,0.192554549133481,0.0190220227966949,0.0698705646599827,0,0,0.325885248937537,0.949473967469159,1.26644844550789
